ell,Dl_tt,err,model_Dl
484.0,26.235633622570017,5.751799618454473,0.9289527241941578
485.0,22.11142230389263,5.751799618454473,0.9288850440641832
486.0,17.67630291916427,5.751799618454473,0.9288175082526025
487.0,20.63960443871163,5.751799618454473,0.9287501161556734
488.0,37.35967831163255,5.751799618454473,0.9286828671734128
489.0,22.426362295732915,5.751799618454473,0.9286157607095654
490.0,19.419105488240575,5.751799618454473,0.9285487961715732
491.0,25.61265074790545,5.751799618454473,0.9284819729705445
492.0,23.279462031010908,5.751799618454473,0.9284152905212248
493.0,19.99206857226493,5.751799618454473,0.9283487482419658
494.0,31.989829410744456,5.751799618454473,0.9282823455546971
495.0,18.842285861447053,5.751799618454473,0.928216081884896
496.0,17.81618651579389,5.751799618454473,0.9281499566615595
497.0,21.395692515732573,5.751799618454473,0.9280839693171747
498.0,33.583866165265086,5.751799618454473,0.9280181192876915
499.0,27.106348665732042,5.751799618454473,0.9279524060124937
500.0,25.94490219557857,5.751799618454473,0.9278868289343722
501.0,17.384098273286366,5.751799618454473,0.9278213874994966
502.0,23.854356276626802,5.751799618454473,0.9277560811573883
503.0,24.40881912427849,5.751799618454473,0.9276909093608939
504.0,18.0241640073609,5.751799618454473,0.9276258715661587
505.0,26.90924297654694,5.751799618454473,0.9275609672325994
506.0,28.724065047050715,5.751799618454473,0.9274961958228786
507.0,19.08825755787972,5.751799618454473,0.927431556802879
508.0,21.768979324944603,5.751799618454473,0.9273670496416779
509.0,30.579484368565886,5.751799618454473,0.9273026738115215
510.0,24.24965589362606,5.751799618454473,0.9272384287877998
511.0,22.107243370412732,5.751799618454473,0.9271743140490221
512.0,19.779712588520642,5.751799618454473,0.9271103290767917
513.0,19.40818208628407,5.751799618454473,0.9270464733557829
514.0,31.787046422794248,5.751799618454473,0.9269827463737151
515.0,24.569059921636736,5.751799618454473,0.9269191476213303
516.0,15.003170403437796,5.751799618454473,0.9268556765923687
517.0,18.87178131152379,5.751799618454473,0.9267923327835458
518.0,23.44648293396063,5.751799618454473,0.9267291156945288
519.0,17.97989350183953,5.751799618454473,0.9266660248279135
520.0,25.00849538450854,5.751799618454473,0.9266030596892022
521.0,25.375202344638666,5.751799618454473,0.9265402197867805
522.0,26.732060889695436,5.751799618454473,0.9264775046318953
523.0,23.637760805533542,5.751799618454473,0.9264149137386327
524.0,29.53854521733936,5.751799618454473,0.9263524466238963
525.0,26.529036645071365,5.751799618454473,0.926290102807385
526.0,14.781901645031974,5.751799618454473,0.9262278818115718
527.0,10.888755971730362,5.751799618454473,0.9261657831616827
528.0,21.91302920535525,5.751799618454473,0.9261038063856756
529.0,29.040743245567022,5.751799618454473,0.9260419510142195
530.0,14.055263498605065,5.751799618454473,0.9259802165806732
531.0,19.08227680423958,5.751799618454473,0.9259186026210656
532.0,26.784464643958216,5.751799618454473,0.9258571086740753
533.0,20.47449160321698,5.751799618454473,0.9257957342810104
534.0,27.517387544322077,5.751799618454473,0.9257344789857882
535.0,24.22142779525298,5.751799618454473,0.9256733423349164
536.0,19.151692810887425,5.751799618454473,0.9256123238774726
537.0,24.88389338795647,5.751799618454473,0.9255514231650861
538.0,26.38686529010009,5.751799618454473,0.9254906397519175
539.0,26.373653745387145,5.751799618454473,0.9254299731946405
540.0,16.239543579923215,5.751799618454473,0.925369423052423
541.0,16.982471785464956,5.751799618454473,0.9253089888869084
542.0,16.24123760378659,5.751799618454473,0.9252486702621973
543.0,28.092394835098148,5.751799618454473,0.9251884667448286
544.0,27.0584545508735,5.751799618454473,0.9251283779037626
545.0,17.31516355123649,5.751799618454473,0.9250684033103618
546.0,19.47067825044719,5.751799618454473,0.9250085425383738
547.0,25.84768154103888,5.751799618454473,0.9249487951639138
548.0,25.896119432511732,5.751799618454473,0.9248891607654464
549.0,12.425039757823152,5.751799618454473,0.9248296389237695
550.0,21.32863072776339,5.751799618454473,0.9247702292219956
551.0,22.683351436632492,5.751799618454473,0.9247109312455368
552.0,29.51300507055042,5.751799618454473,0.9246517445820863
553.0,18.508749061031764,5.751799618454473,0.9245926688216021
554.0,18.97997727872353,5.751799618454473,0.9245337035562912
555.0,16.01593589289113,5.751799618454473,0.9244748483805925
556.0,29.851721185842457,5.751799618454473,0.924416102891161
557.0,18.664406226036014,5.751799618454473,0.9243574666868518
558.0,14.740136617094358,5.751799618454473,0.9242989393687032
559.0,21.05011533162935,5.751799618454473,0.9242405205399224
560.0,20.562122279299878,5.751799618454473,0.9241822098058691
561.0,14.83356096918063,5.751799618454473,0.9241240067740394
562.0,35.0447290842068,5.751799618454473,0.924065911054052
563.0,12.29318788124155,5.751799618454473,0.9240079222576314
564.0,4.540821870049188,5.751799618454473,0.9239500399985937
565.0,12.418026797060689,5.751799618454473,0.9238922638928315
566.0,38.11606457805295,5.751799618454473,0.923834593558299
567.0,24.386131735803808,5.751799618454473,0.9237770286149972
568.0,13.171627109477985,5.751799618454473,0.9237195686849595
569.0,14.367923960116078,5.751799618454473,0.9236622133922374
570.0,18.30729788884189,5.751799618454473,0.923604962362886
571.0,15.87975253184654,5.751799618454473,0.92354781522495
572.0,23.75487418849531,5.751799618454473,0.9234907716084491
573.0,10.992784763674315,5.751799618454473,0.9234338311453649
574.0,15.279850636349998,5.751799618454473,0.9233769934696268
575.0,18.208014831206036,5.751799618454473,0.9233202582170976
576.0,22.154225746670928,5.751799618454473,0.9232636250255617
577.0,2.07789475740789,5.751799618454473,0.9232070935347093
578.0,14.937629726046817,5.751799618454473,0.9231506633861251
579.0,16.38348517112849,5.751799618454473,0.9230943342232739
580.0,18.68716809333276,5.751799618454473,0.923038105691488
581.0,13.445752391345481,5.751799618454473,0.9229819774379545
582.0,14.329897298777318,5.751799618454473,0.9229259491117013
583.0,20.69105411811463,5.751799618454473,0.9228700203635859
584.0,13.21738565449864,5.751799618454473,0.9228141908462814
585.0,8.413918595195558,5.751799618454473,0.9227584602142643
586.0,15.7993354267653,5.751799618454473,0.9227028281238031
587.0,13.35314043173564,5.751799618454473,0.9226472942329447
588.0,7.612335070443059,5.751799618454473,0.9225918582015021
589.0,12.968720397429733,5.751799618454473,0.9225365196910441
590.0,14.35068458025304,5.751799618454473,0.9224812783648808
591.0,17.5893539004889,5.751799618454473,0.9224261338880535
592.0,16.794441755319067,5.751799618454473,0.9223710859273221
593.0,13.838972173336657,5.751799618454473,0.9223161341511537
594.0,17.14985081327142,5.751799618454473,0.9222612782297109
595.0,18.71478899734101,5.751799618454473,0.9222065178348403
596.0,14.337141231748433,5.751799618454473,0.9221518526400608
597.0,20.99661345633326,5.751799618454473,0.922097282320553
598.0,11.586328076966124,5.751799618454473,0.9220428065531472
599.0,16.791416259513298,5.751799618454473,0.9219884250163125
600.0,15.67762834336477,5.751799618454473,0.9219341373901465
601.0,16.27615163168741,5.751799618454473,0.9218799433563629
602.0,14.302351225770494,5.751799618454473,0.9218258425982823
603.0,28.89528445399516,5.751799618454473,0.92177183480082
604.0,5.63154758937598,5.751799618454473,0.9217179196504763
605.0,19.371505405786632,5.751799618454473,0.9216640968353257
606.0,13.181596393689686,5.751799618454473,0.9216103660450057
607.0,8.131975504253532,5.751799618454473,0.9215567269707078
608.0,13.038890293078833,5.751799618454473,0.9215031793051656
609.0,15.14545618387638,5.751799618454473,0.9214497227426462
610.0,17.476019972614104,5.751799618454473,0.9213963569789385
611.0,14.614697741881711,5.751799618454473,0.921343081711344
612.0,20.349020177002515,5.751799618454473,0.9212898966386671
613.0,12.784902661903383,5.751799618454473,0.9212368014612042
614.0,21.371000187173774,5.751799618454473,0.9211837958807345
615.0,17.665304122558876,5.751799618454473,0.9211308796005105
616.0,14.291865292567008,5.751799618454473,0.9210780523252481
617.0,13.265753705666743,5.751799618454473,0.9210253137611164
618.0,13.37255453662479,5.751799618454473,0.9209726636157294
619.0,2.0040187812340147,5.751799618454473,0.9209201015981358
620.0,22.245105044340356,5.751799618454473,0.9208676274188093
621.0,11.759482124409463,5.751799618454473,0.9208152407896408
622.0,6.296597242120663,5.751799618454473,0.9207629414239272
623.0,11.213569405505723,5.751799618454473,0.9207107290363641
624.0,16.376448756632893,5.751799618454473,0.9206586033430355
625.0,21.261517751482284,5.751799618454473,0.9206065640614057
626.0,21.15834485936094,5.751799618454473,0.9205546109103095
627.0,20.137928097834386,5.751799618454473,0.9205027436099444
628.0,11.615311112131842,5.751799618454473,0.9204509618818608
629.0,8.906088783168745,5.751799618454473,0.920399265448954
630.0,16.490898016271746,5.751799618454473,0.9203476540354556
631.0,23.195640879358017,5.751799618454473,0.9202961273669246
632.0,14.366408972992726,5.751799618454473,0.920244685170239
633.0,16.58632288254185,5.751799618454473,0.9201933271735875
634.0,31.049048526553115,5.751799618454473,0.9201420531064609
635.0,17.165239694959944,5.751799618454473,0.9200908626996447
636.0,16.83818790083251,5.751799618454473,0.9200397556852091
637.0,13.216269654544904,5.751799618454473,0.9199887317965032
638.0,12.744071036981262,5.751799618454473,0.9199377907681443
639.0,6.338158046799401,5.751799618454473,0.9198869323360127
640.0,20.29628350055121,5.751799618454473,0.9198361562372409
641.0,16.21446728137871,5.751799618454473,0.9197854622102082
642.0,12.74398832899818,5.751799618454473,0.9197348499945309
643.0,0.10915513272729882,5.751799618454473,0.9196843193310559
644.0,16.2484204052758,5.751799618454473,0.9196338699618523
645.0,11.398468064586758,5.751799618454473,0.9195835016302037
646.0,22.094534446288655,5.751799618454473,0.9195332140806013
647.0,14.678957168215117,5.751799618454473,0.9194830070587353
648.0,21.896788528553856,5.751799618454473,0.9194328803114883
649.0,13.385455126675085,5.751799618454473,0.9193828335869277
650.0,15.453379285639537,5.751799618454473,0.9193328666342981
651.0,22.51502175819583,5.751799618454473,0.9192829792040139
652.0,5.482953301495527,5.751799618454473,0.9192331710476527
653.0,7.7271010750432385,5.751799618454473,0.9191834419179471
654.0,12.548389927132705,5.751799618454473,0.9191337915687787
655.0,7.791220850473149,5.751799618454473,0.9190842197551704
656.0,23.461916676538895,5.751799618454473,0.9190347262332792
657.0,16.785502629734943,5.751799618454473,0.9189853107603894
658.0,15.496900383847075,5.751799618454473,0.9189359730949059
659.0,17.453183807220437,5.751799618454473,0.9188867129963476
660.0,9.190466135278324,5.751799618454473,0.9188375302253394
661.0,17.379131099339972,5.751799618454473,0.9187884245436068
662.0,13.094804810991748,5.751799618454473,0.918739395713968
663.0,14.409258714432108,5.751799618454473,0.9186904435003286
664.0,5.644463090078443,5.751799618454473,0.9186415676676737
665.0,9.227868896283038,5.751799618454473,0.9185927679820618
666.0,10.970794593012364,5.751799618454473,0.9185440442106189
667.0,0.3489155876848393,5.751799618454473,0.918495396121531
668.0,11.329857403100851,5.751799618454473,0.9184468234840384
669.0,14.627255570010004,5.751799618454473,0.918398326068429
670.0,9.645177516875787,5.751799618454473,0.9183499036460323
671.0,15.584787054318749,5.751799618454473,0.9183015559892128
672.0,15.700388794637206,5.751799618454473,0.9182532828713641
673.0,5.396366765368664,5.751799618454473,0.9182050840669023
674.0,18.02293584740513,5.751799618454473,0.9181569593512603
675.0,11.525990360888855,5.751799618454473,0.9181089085008813
676.0,17.182515179977408,5.751799618454473,0.9180609312932135
677.0,5.38081865816799,5.751799618454473,0.9180130275067033
678.0,7.279736907120616,5.751799618454473,0.9179651969207895
679.0,11.370387282326815,5.751799618454473,0.9179174393158976
680.0,5.977254017786423,5.751799618454473,0.9178697544734344
681.0,16.289363816966983,5.751799618454473,0.9178221421757813
682.0,17.870295818580505,5.751799618454473,0.9177746022062888
683.0,17.755982284717888,5.751799618454473,0.917727134349271
684.0,17.839297934972805,5.751799618454473,0.9176797383899999
685.0,6.61056989873384,5.751799618454473,0.9176324141146998
686.0,9.5234037811048,5.751799618454473,0.9175851613105409
687.0,22.165503184825077,5.751799618454473,0.9175379797656352
688.0,13.461629155144266,5.751799618454473,0.9174908692690295
689.0,19.286243340463642,5.751799618454473,0.917443829610701
690.0,13.505431578861993,5.751799618454473,0.9173968605815513
691.0,4.570623311684137,5.751799618454473,0.917349961973401
692.0,15.620005832078814,5.751799618454473,0.9173031335789849
693.0,13.532570880491923,5.751799618454473,0.9172563751919454
694.0,13.322909760810015,5.751799618454473,0.917209686606829
695.0,9.901304785297587,5.751799618454473,0.9171630676190794
696.0,5.712907232528451,5.751799618454473,0.9171165180250337
697.0,15.637951318324868,5.751799618454473,0.9170700376219157
698.0,8.694543794279284,5.751799618454473,0.9170236262078322
699.0,14.186937959832866,5.751799618454473,0.9169772835817672
700.0,16.84044491203459,5.751799618454473,0.9169310095435766
701.0,14.39108802389908,5.751799618454473,0.916884803893984
702.0,6.610371395723332,5.751799618454473,0.9168386664345749
703.0,12.9894400575233,5.751799618454473,0.9167925969677921
704.0,7.503297308556179,5.751799618454473,0.9167465952969307
705.0,19.124389011733435,5.751799618454473,0.9167006612261338
706.0,14.426222850414895,5.751799618454473,0.9166547945603862
707.0,3.517612321595987,5.751799618454473,0.9166089951055113
708.0,6.554220556647168,5.751799618454473,0.9165632626681651
709.0,14.069200635565252,5.751799618454473,0.9165175970558322
710.0,4.521458017552748,5.751799618454473,0.9164719980768203
711.0,4.996132632588396,5.751799618454473,0.9164264655402566
712.0,9.03727001112587,5.751799618454473,0.9163809992560822
713.0,12.013306085048692,5.751799618454473,0.9163355990350477
714.0,19.813569148235512,5.751799618454473,0.9162902646887092
715.0,11.72633790740604,5.751799618454473,0.9162449960294231
716.0,7.008584742114903,5.751799618454473,0.9161997928703417
717.0,5.577067657378676,5.751799618454473,0.9161546550254088
718.0,16.816306680307047,5.751799618454473,0.9161095823093556
719.0,9.739986378229448,5.751799618454473,0.9160645745376954
720.0,18.807397000982565,5.751799618454473,0.9160196315267205
721.0,21.390255465767105,5.751799618454473,0.9159747530934964
722.0,0.2279019722849327,5.751799618454473,0.9159299390558586
723.0,7.993415035351767,5.751799618454473,0.9158851892324077
724.0,16.678087423763913,5.751799618454473,0.9158405034425052
725.0,10.179126132895586,5.751799618454473,0.9157958815062698
726.0,15.480304682270663,5.751799618454473,0.9157513232445722
727.0,12.204043446742931,5.751799618454473,0.915706828479032
728.0,9.114603180993935,5.751799618454473,0.9156623970320126
729.0,4.347482654972183,5.751799618454473,0.9156180287266176
730.0,14.978521789489275,5.751799618454473,0.9155737233866869
731.0,6.770166694477002,5.751799618454473,0.9155294808367919
732.0,11.006791123393057,5.751799618454473,0.9154853009022323
733.0,19.810274026637956,5.751799618454473,0.9154411834090316
734.0,18.2906167427126,5.751799618454473,0.9153971281839329
735.0,8.778624297193621,5.751799618454473,0.915353135054396
736.0,15.9424523728404,5.751799618454473,0.9153092038485917
737.0,1.4911968292422877,5.751799618454473,0.9152653343953999
738.0,6.1473061430403595,5.751799618454473,0.915221526524404
739.0,15.171054249367756,5.751799618454473,0.9151777800658885
740.0,5.016749068956881,5.751799618454473,0.9151340948508339
741.0,-0.9313548260315176,5.751799618454473,0.9150904707109137
742.0,1.6694904388801568,5.751799618454473,0.9150469074784906
743.0,16.845785922821978,5.751799618454473,0.9150034049866123
744.0,4.6679852127686114,5.751799618454473,0.9149599630690082
745.0,20.265528180805838,5.751799618454473,0.9149165815600858
746.0,10.329573289463708,5.751799618454473,0.914873260294926
747.0,14.268150548041017,5.751799618454473,0.9148299991092813
748.0,7.365661055214902,5.751799618454473,0.9147867978395705
749.0,17.479912531728658,5.751799618454473,0.9147436563228757
750.0,5.403163243121646,5.751799618454473,0.914700574396939
751.0,5.409465996791261,5.751799618454473,0.9146575519001586
752.0,12.55039332535556,5.751799618454473,0.9146145886715855
753.0,10.29897987787478,5.751799618454473,0.9145716845509196
754.0,12.825613488549067,5.751799618454473,0.9145288393785072
755.0,13.716633193491267,5.751799618454473,0.9144860529953359
756.0,6.673941658850679,5.751799618454473,0.9144433252430328
757.0,1.9392072026838783,5.751799618454473,0.9144006559638603
758.0,4.0666103320007725,5.751799618454473,0.9143580450007128
759.0,7.180740540024024,5.751799618454473,0.9143154921971134
760.0,7.88661844683091,5.751799618454473,0.9142729973972104
761.0,8.974747894497646,5.751799618454473,0.9142305604457742
762.0,0.6502747545698941,5.751799618454473,0.9141881811881941
763.0,10.895663192583262,5.751799618454473,0.9141458594704746
764.0,6.077919008318991,5.751799618454473,0.9141035951392323
765.0,18.201488768109364,5.751799618454473,0.9140613880416932
766.0,13.803791285026955,5.751799618454473,0.914019238025689
767.0,13.848802466284875,5.751799618454473,0.9139771449396532
768.0,18.17153713758804,5.751799618454473,0.9139351086326197
769.0,2.157167816075961,5.751799618454473,0.9138931289542181
770.0,15.563196687990253,5.751799618454473,0.9138512057546714
771.0,9.812483875286539,5.751799618454473,0.9138093388847921
772.0,10.604277466930366,5.751799618454473,0.9137675281959803
773.0,23.503507824472862,5.751799618454473,0.9137257735402196
774.0,12.021888046465277,5.751799618454473,0.9136840747700743
775.0,10.388789789709154,5.751799618454473,0.9136424317386869
776.0,13.419825171066318,5.751799618454473,0.9136008442997743
777.0,4.931260893840506,5.751799618454473,0.9135593123076255
778.0,8.425096433429491,5.751799618454473,0.913517835617098
779.0,13.321502036755227,5.751799618454473,0.9134764140836155
780.0,14.565233291972433,5.751799618454473,0.9134350475631645
781.0,-1.2593741877763893,5.751799618454473,0.9133937359122916
782.0,14.211207349295922,5.751799618454473,0.9133524789881005
783.0,6.56559955662593,5.751799618454473,0.913311276648249
784.0,4.8153209929395375,5.751799618454473,0.9132701287509468
785.0,16.328865900836924,5.751799618454473,0.9132290351549519
786.0,9.276200766127802,5.751799618454473,0.913187995719568
787.0,10.437249706454798,5.751799618454473,0.9131470103046417
788.0,4.3226968832656665,5.751799618454473,0.9131060787705602
789.0,23.790208872364154,5.751799618454473,0.9130652009782476
790.0,13.845023912845026,5.751799618454473,0.9130243767891633
791.0,12.117911462015517,5.751799618454473,0.9129836060652979
792.0,9.15708696401047,5.751799618454473,0.9129428886691718
793.0,2.1983074936041174,5.751799618454473,0.9129022244638316
794.0,6.964194672101379,5.751799618454473,0.9128616133128483
795.0,10.545327098328675,5.751799618454473,0.9128210550803134
796.0,6.4288545305503355,5.751799618454473,0.9127805496308374
797.0,3.113115669979659,5.751799618454473,0.9127400968295465
798.0,9.68825693548409,5.751799618454473,0.9126996965420803
799.0,2.0154762993167896,5.751799618454473,0.9126593486345894
800.0,11.289154390428624,5.751799618454473,0.9126190529737322
801.0,9.964775408324268,5.751799618454473,0.9125788094266726
802.0,11.64689002397837,5.751799618454473,0.9125386178610779
803.0,0.4400091785621729,5.751799618454473,0.912498478145116
804.0,12.010300492601893,5.751799618454473,0.912458390147452
805.0,4.35742864030802,5.751799618454473,0.9124183537372473
806.0,3.853109614775165,5.751799618454473,0.9123783687841562
807.0,13.868249930379847,5.751799618454473,0.9123384351583232
808.0,6.741770906367119,5.751799618454473,0.9122985527303814
809.0,-5.777802063593942,5.751799618454473,0.912258721371449
810.0,8.885586912463536,5.751799618454473,0.9122189409531278
811.0,-2.1695713911325853,5.751799618454473,0.9121792113475005
812.0,22.754349110817937,5.751799618454473,0.9121395324271279
813.0,3.9551177470616183,5.751799618454473,0.9120999040650472
814.0,8.871456404758236,5.751799618454473,0.9120603261347691
815.0,2.6478409130549423,5.751799618454473,0.9120207985102757
816.0,2.3156588320487463,5.751799618454473,0.9119813210660185
817.0,4.921482552360807,5.751799618454473,0.911941893676915
818.0,14.376759412049115,5.751799618454473,0.9119025162183477
819.0,11.315717410137331,5.751799618454473,0.9118631885661612
820.0,5.5951287110803385,5.751799618454473,0.9118239105966592
821.0,16.750514691220488,5.751799618454473,0.9117846821866041
822.0,-0.735552316812278,5.751799618454473,0.9117455032132127
823.0,11.39480816632406,5.751799618454473,0.9117063735541557
824.0,8.435689316854331,5.751799618454473,0.9116672930875538
825.0,10.758464809649846,5.751799618454473,0.9116282616919769
826.0,14.015557236610729,5.751799618454473,0.9115892792464415
827.0,18.336884657091368,5.751799618454473,0.9115503456304082
828.0,0.5931445909397821,5.751799618454473,0.9115114607237795
829.0,0.7532652105541953,5.751799618454473,0.9114726244068984
830.0,19.51678489780543,5.751799618454473,0.9114338365605451
831.0,6.655206953043518,5.751799618454473,0.9113950970659364
832.0,3.9932000913859618,5.751799618454473,0.9113564058047217
833.0,5.612344332110364,5.751799618454473,0.9113177626589826
834.0,9.824755038184822,5.751799618454473,0.9112791675112297
835.0,8.535328092456814,5.751799618454473,0.9112406202444013
836.0,9.85406454936723,5.751799618454473,0.9112021207418606
837.0,14.190775386382288,5.751799618454473,0.9111636688873943
838.0,9.794207181778456,5.751799618454473,0.9111252645652101
839.0,14.088016029012255,5.751799618454473,0.9110869076599348
840.0,3.2985159501040755,5.751799618454473,0.9110485980566128
841.0,16.824629924247006,5.751799618454473,0.9110103356407029
842.0,12.799325182853194,5.751799618454473,0.9109721202980775
843.0,6.81573837683076,5.751799618454473,0.9109339519150201
844.0,6.401831485456797,5.751799618454473,0.9108958303782236
845.0,4.584554802547698,5.751799618454473,0.9108577555747877
846.0,3.804360023601361,5.751799618454473,0.9108197273922175
847.0,0.37196743948763444,5.751799618454473,0.9107817457184219
848.0,7.538067375329253,5.751799618454473,0.9107438104417105
849.0,0.5098158526944401,5.751799618454473,0.9107059214507932
850.0,6.205993653572354,5.751799618454473,0.9106680786347771
851.0,8.352220922872341,5.751799618454473,0.910630281883165
852.0,8.7018569180604,5.751799618454473,0.910592531085854
853.0,13.34906154887208,5.751799618454473,0.9105548261331328
854.0,10.029453646684454,5.751799618454473,0.9105171669156802
855.0,6.899419491851953,5.751799618454473,0.9104795533245638
856.0,15.307559559787773,5.751799618454473,0.9104419852512371
857.0,12.613228450724186,5.751799618454473,0.9104044625875387
858.0,5.82509643797337,5.751799618454473,0.9103669852256898
859.0,5.14871867834211,5.751799618454473,0.910329553058293
860.0,-1.3179402170525432,5.751799618454473,0.9102921659783297
861.0,11.36414550334304,5.751799618454473,0.9102548238791591
862.0,2.6437533574444103,5.751799618454473,0.9102175266545159
863.0,-5.129817553710577,5.751799618454473,0.9101802741985091
864.0,7.910481230470229,5.751799618454473,0.9101430664056194
865.0,10.617485040759114,5.751799618454473,0.9101059031706983
866.0,8.724392729320513,5.751799618454473,0.9100687843889663
867.0,8.253358016485835,5.751799618454473,0.9100317099560103
868.0,4.753324324045292,5.751799618454473,0.9099946797677831
869.0,5.459997555232815,5.751799618454473,0.909957693720601
870.0,14.315093118971717,5.751799618454473,0.9099207517111417
871.0,11.412003529044261,5.751799618454473,0.9098838536364439
872.0,1.6010553746845968,5.751799618454473,0.9098469993939046
873.0,-0.9510220847395319,5.751799618454473,0.9098101888812773
874.0,9.617953660679776,5.751799618454473,0.9097734219966718
875.0,8.034577646462292,5.751799618454473,0.9097366986385506
876.0,9.259516911158881,5.751799618454473,0.9097000187057286
877.0,11.361491586420161,5.751799618454473,0.909663382097371
878.0,11.394378061379303,5.751799618454473,0.909626788712992
879.0,11.083336541921613,5.751799618454473,0.9095902384524527
880.0,10.695407014130225,5.751799618454473,0.9095537312159598
881.0,0.7289768217920543,5.751799618454473,0.9095172669040643
882.0,8.286022184003476,5.751799618454473,0.9094808454176596
883.0,4.04634509523559,5.751799618454473,0.9094444666579793
884.0,9.546911082644721,5.751799618454473,0.9094081305265972
885.0,13.632289776387944,5.751799618454473,0.9093718369254243
886.0,1.1725066940951914,5.751799618454473,0.9093355857567081
887.0,14.793311389378204,5.751799618454473,0.9092993769230308
888.0,11.348043562801948,5.751799618454473,0.9092632103273073
889.0,-0.1745496505784292,5.751799618454473,0.9092270858727848
890.0,4.07034707095122,5.751799618454473,0.9091910034630402
891.0,9.843906980701302,5.751799618454473,0.9091549630019792
892.0,5.677075801923436,5.751799618454473,0.9091189643938348
893.0,11.567584411410383,5.751799618454473,0.9090830075431655
894.0,8.028534092841468,5.751799618454473,0.909047092354854
895.0,-3.6001185065470596,5.751799618454473,0.9090112187341061
896.0,14.439145949029493,5.751799618454473,0.9089753865864482
897.0,7.59927989093179,5.751799618454473,0.9089395958177273
898.0,9.628106389297585,5.751799618454473,0.9089038463341086
899.0,12.798634345094262,5.751799618454473,0.9088681380420738
900.0,13.187321418311088,5.751799618454473,0.9088324708484208
901.0,6.203960941242912,5.751799618454473,0.9087968446602616
902.0,-11.20609516683659,5.751799618454473,0.9087612593850203
903.0,7.676696897384353,5.751799618454473,0.908725714930433
904.0,4.06088883560572,5.751799618454473,0.9086902112045456
905.0,1.3083260498992413,5.751799618454473,0.9086547481157125
906.0,0.634017939875462,5.751799618454473,0.9086193255725952
907.0,12.065165839858686,5.751799618454473,0.9085839434841613
908.0,10.636430072836678,5.751799618454473,0.9085486017596826
909.0,5.652374948602801,5.751799618454473,0.908513300308734
910.0,3.527521842497921,5.751799618454473,0.9084780390411925
911.0,0.7830707960644112,5.751799618454473,0.9084428178672352
912.0,5.850212579975214,5.751799618454473,0.9084076366973388
913.0,1.7758368667904136,5.751799618454473,0.9083724954422768
914.0,6.79460162946267,5.751799618454473,0.9083373940131202
915.0,7.346295891802109,5.751799618454473,0.9083023323212347
916.0,3.3768889384521703,5.751799618454473,0.9082673102782799
917.0,-3.840608566991051,5.751799618454473,0.9082323277962079
918.0,-0.034345466362068144,5.751799618454473,0.908197384787262
919.0,7.416015248341019,5.751799618454473,0.9081624811639759
920.0,20.85135915958548,5.751799618454473,0.9081276168391715
921.0,18.026960884606076,5.751799618454473,0.9080927917259588
922.0,7.531865567970891,5.751799618454473,0.9080580057377333
923.0,0.24680315037158618,5.751799618454473,0.9080232587881757
924.0,2.3553482246123583,5.751799618454473,0.9079885507912507
925.0,9.542364649371695,5.751799618454473,0.9079538816612054
926.0,3.7448405988109448,5.751799618454473,0.9079192513125676
927.0,11.195462929849398,5.751799618454473,0.9078846596601454
928.0,-4.298631399555509,5.751799618454473,0.907850106619026
929.0,9.435964144840908,5.751799618454473,0.9078155921045741
930.0,-3.274478116228014,5.751799618454473,0.9077811160324303
931.0,13.198440590085895,5.751799618454473,0.9077466783185107
932.0,5.186702390726026,5.751799618454473,0.9077122788790056
933.0,15.233496894896268,5.751799618454473,0.9076779176303779
934.0,8.550066113740918,5.751799618454473,0.9076435944893618
935.0,9.673015010381617,5.751799618454473,0.9076093093729626
936.0,0.05038338910888562,5.751799618454473,0.9075750621984541
937.0,3.2945736267288246,5.751799618454473,0.9075408528833788
938.0,17.17450553789873,5.751799618454473,0.9075066813455461
939.0,7.704224039909475,5.751799618454473,0.9074725475030312
940.0,5.023201505219172,5.751799618454473,0.9074384512741737
941.0,7.751846494729756,5.751799618454473,0.9074043925775768
942.0,7.237166230184344,5.751799618454473,0.9073703713321063
943.0,7.285317714933967,5.751799618454473,0.9073363874568895
944.0,-3.4919814156125497,5.751799618454473,0.9073024408713135
945.0,15.978492138275758,5.751799618454473,0.9072685314950243
946.0,7.014440317679373,5.751799618454473,0.9072346592479262
947.0,9.71662393534191,5.751799618454473,0.9072008240501804
948.0,6.40658351178857,5.751799618454473,0.9071670258222035
949.0,7.343663103111118,5.751799618454473,0.9071332644846674
950.0,7.733305492687236,5.751799618454473,0.9070995399584967
951.0,1.6848938692889064,5.751799618454473,0.9070658521648691
952.0,12.706640576033482,5.751799618454473,0.9070322010252135
953.0,7.9430583265198775,5.751799618454473,0.9069985864612097
954.0,15.205419710785552,5.751799618454473,0.906965008394786
955.0,10.639783851111677,5.751799618454473,0.9069314667481195
956.0,15.962738799708898,5.751799618454473,0.9068979614436345
957.0,9.00033171700284,5.751799618454473,0.9068644924040012
958.0,8.941262112783452,5.751799618454473,0.9068310595521352
959.0,10.271112962101949,5.751799618454473,0.9067976628111959
960.0,8.263764854511932,5.751799618454473,0.9067643021045861
961.0,10.1380671438755,5.751799618454473,0.9067309773559505
962.0,10.82277062127309,5.751799618454473,0.9066976884891749
963.0,-0.797577056633334,5.751799618454473,0.9066644354283847
964.0,9.83466095044829,5.751799618454473,0.9066312180979454
